question,Canada leading at halftime?,Canada vs. Morocco: 1st Half O/U 0.5,Canada vs. Morocco: 1st Half O/U 1.5,Canada vs. Morocco: Both Teams to Score,Canada vs. Morocco: Canada O/U 0.5,Canada vs. Morocco: Canada O/U 1.5,Canada vs. Morocco: Canada O/U 2.5,Canada vs. Morocco: Draw at halftime?,Canada vs. Morocco: Morocco O/U 0.5,Canada vs. Morocco: Morocco O/U 1.5,Canada vs. Morocco: Morocco O/U 2.5,Canada vs. Morocco: O/U 0.5,Canada vs. Morocco: O/U 1.5,Canada vs. Morocco: O/U 2.5,Canada vs. Morocco: O/U 3.5,Canada vs. Morocco: O/U 4.5,Canada vs. Morocco: O/U 5.5,Canada vs. Morocco: Team to Advance,Detroit Tigers vs. Texas Rangers,Detroit Tigers vs. Texas Rangers: O/U 8.5,Exact Score: Canada 0 - 0 Morocco?,Exact Score: Canada 0 - 1 Morocco?,Exact Score: Canada 0 - 2 Morocco?,Exact Score: Canada 0 - 3 Morocco?,Exact Score: Canada 1 - 0 Morocco?,Exact Score: Canada 1 - 1 Morocco?,Exact Score: Canada 1 - 2 Morocco?,Exact Score: Canada 1 - 3 Morocco?,Exact Score: Canada 2 - 0 Morocco?,Exact Score: Canada 2 - 1 Morocco?,Exact Score: Canada 2 - 2 Morocco?,Exact Score: Canada 2 - 3 Morocco?,Exact Score: Canada 3 - 1 Morocco?,Exact Score: Canada 3 - 2 Morocco?,Exact Score: Canada 3 - 3 Morocco?,Exact Score: Paraguay 0 - 0 France?,Exact Score: Paraguay 0 - 1 France?,Exact Score: Paraguay 0 - 2 France?,Exact Score: Paraguay 0 - 3 France?,Exact Score: Paraguay 1 - 0 France?,Exact Score: Paraguay 1 - 1 France?,Exact Score: Paraguay 1 - 2 France?,Exact Score: Paraguay 1 - 3 France?,Exact Score: Paraguay 2 - 0 France?,Exact Score: Paraguay 2 - 2 France?,Exact Score: Paraguay 2 - 3 France?,France leading at halftime?,Liaoning Tieren FC vs. Chongqing Tonglianglong FC: O/U 2.5,Minnesota Twins vs. New York Yankees,Morocco leading at halftime?,Paraguay leading at halftime?,Paraguay vs. France: 1st Half O/U 0.5,Paraguay vs. France: 1st Half O/U 1.5,Paraguay vs. France: 1st Half O/U 2.5,Paraguay vs. France: Both Teams to Score,Paraguay vs. France: Draw at halftime?,Paraguay vs. France: France O/U 0.5,Paraguay vs. France: France O/U 1.5,Paraguay vs. France: France O/U 2.5,Paraguay vs. France: O/U 0.5,Paraguay vs. France: O/U 1.5,Paraguay vs. France: O/U 2.5,Paraguay vs. France: O/U 3.5,Paraguay vs. France: O/U 4.5,Paraguay vs. France: O/U 5.5,Paraguay vs. France: O/U 6.5,Paraguay vs. France: Paraguay O/U 2.5,Paraguay vs. France: Team to Advance,Pittsburgh Pirates vs. Washington Nationals: O/U 10.5,Pittsburgh Pirates vs. Washington Nationals: O/U 9.5,Quito: Samuel Heredia vs Matheus Pucinelli de Almeida,Spread: Canada (-1.5),Spread: Canada (-2.5),Spread: Detroit Tigers (-1.5),Spread: France (-1.5),Spread: France (-2.5),Spread: Morocco (-1.5),Spread: Morocco (-2.5),Spread: Paraguay (-1.5),Spread: Seattle Mariners (-1.5),Toronto Blue Jays vs. Seattle Mariners,Toronto Blue Jays vs. Seattle Mariners: O/U 7.5,Will Beijing Guoan FC win on 2026-07-04?,Will Canada vs. Morocco end in a draw?,Will Canada win on 2026-07-04?,Will France win on 2026-07-04?,Will Morocco win on 2026-07-04?,Will Paraguay vs. France end in a draw?,Will Paraguay win on 2026-07-04?,Will Shanghai Haigang FC win on 2026-07-04?,Wimbledon ATP: Alex de Minaur vs Zachary Svajda,Wimbledon ATP: Frances Tiafoe vs Alexander Bublik,Wimbledon ATP: Grigor Dimitrov vs Matteo Berrettini,Wimbledon ATP: Zizou Bergs vs Arthur Fery,Wimbledon WTA: Emma Navarro vs Marta Kostyuk,Wimbledon WTA: Liudmila Samsonova vs Marie Bouzkova
Canada vs. Morocco: Morocco O/U 2.5,-0.01202118327394114,-0.01897648955142732,-0.009262084933588906,0.15389641998063885,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,-0.016301813967952983,-0.009262084933588906,-0.007542392448457355,1.0,-0.02289501834826318,0.17594859272840593,0.15245434838146577,-0.030907306944039006,-0.0198048317495847,-0.007542392448457355,0.18453856951768222,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,0.1554849585504246,0.1757908791636825,0.2814873958406456,-0.022895059655140552,0.24643039062875818,-0.02289501834826318,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,-0.01429991382420151,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,-0.01429991382420151,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,-0.01722990368377298,-0.015328283401188487,-0.01202118327394114,-0.01202118327394114,-0.005319148936170213,-0.03393590908361219,-0.005319148936170213,-0.016301813967952983,-0.015328283401188487,-0.015328283401188487,-0.028380291192925407,-0.025726183298250112,-0.015328283401188487,-0.020608184947169136,-0.01320376910883552,-0.009262084933588906,-0.01202118327394114,-0.01722990368377298,-0.009262084933588906,-0.018119632464412335,-0.018119632464412335,-0.016301813967952983,-0.009262084933588906,-0.01320376910883552,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,-0.009262084933588906,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,-0.005319148936170213,-0.005319148936170213,-0.029657414877383628,-0.015328339376821576,-0.019804877471489613,0.258117634089718,-0.005319148936170213,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,-0.005319148936170213,-0.0236232721192661,-0.03028605153475473,-0.015328507307400308,0.17012688753193342,-0.009262084933588906,-0.02503746832376846,-0.005319148936170213,-0.005319148936170213,-0.053465551908832884,-0.035701004119335064,-0.005319148936170213,-0.007542392448457355,-0.005319148936170213
Canada vs. Morocco: O/U 0.5,0.2872448696810012,0.2838583139287583,0.2555977766202215,0.16735245008375582,-0.02289501834826318,-0.02289501834826318,0.08348958564185327,0.27727452483988335,0.3985321859507646,0.35709878142135376,-0.02289501834826318,1.0,0.23453174848314792,-0.021725063213416416,0.07038935981106094,0.29330606651483365,0.3400228677604945,0.08755098885818935,-0.09206657184222883,-0.05174233978544677,0.4902244146617822,0.23786466342042595,0.17264329653432825,-0.002360001404190946,0.37001842072563185,-0.019295797212186404,0.22766603881154965,-0.03246444413747976,0.05002864321963638,0.2911034020845471,0.12470762205059126,0.3140549061810982,0.15782459721645456,0.10167000347705117,0.2665249651804025,-0.07016730202237621,-0.061550596404131054,-0.061550596404131054,-0.06597696998690661,-0.03246444413747976,-0.05174233978544677,-0.07416204466401245,-0.06597696998690661,-0.05174233978544677,-0.05174233978544677,-0.02289501834826318,-0.14606909309324692,-0.02289501834826318,-0.07016730202237621,0.1963035601719049,-0.06597696998690661,-0.12215625006712287,-0.110732270465113,-0.06597696998690661,-0.0887030572280896,-0.056832500770447714,-0.03986645364556571,-0.05174233978544677,-0.07416204466401245,-0.03986645364556571,-0.07799167173446304,-0.07799167173446304,-0.07016730202237621,-0.03986645364556571,-0.056832500770447714,-0.04615651411892472,-0.04615651411892472,-0.05174352985271661,0.24625052221219385,0.1451452661173037,-0.03246444413747976,0.3709740914475556,-0.02289501834826318,-0.02289501834826318,-0.12765332686259326,-0.06597721092077816,0.2088838070388243,0.2694904719465393,-0.02289501834826318,-0.03246444413747976,-0.07016821800274298,-0.06597721092077816,-0.02289501834826318,-0.10168078673992294,0.06021814651817576,-0.06597793373823026,0.04613506999062865,-0.03986645364556571,-0.10776785977334655,-0.02289501834826318,-0.02289501834826318,0.07356987656825975,-0.1066401568718245,0.22086958877148008,-0.03246444413747976,-0.02289501834826318
Canada vs. Morocco: O/U 1.5,0.21578153637283667,0.27551997833257885,0.12575040957705808,0.2064819879051789,0.16658962503008645,-0.037435870793277856,0.18877861001423527,0.22945912566182874,0.21487247714346458,0.07760219323680156,0.17594859272840593,0.23453174848314792,1.0,0.23327523644121215,0.45964174347126235,0.33783488637875,0.1859166551324676,0.2501420598014314,-0.1505389615958605,-0.08460441119920781,0.12356874297471812,0.4284191470366908,0.25293393777706025,0.040879685409288206,0.5237486468305586,0.3820836915143258,0.06095804391726087,-0.0530829334844571,0.2519171894612824,0.2361626942664871,0.23089463017137646,0.09437644451390995,0.2826513897792415,0.2218279532628758,0.13130329381784425,-0.11473124906326392,-0.10064198854022932,-0.10064198854022932,-0.10787959573525192,-0.0530829334844571,-0.08460441119920781,-0.12126309224023332,-0.10787959573525192,-0.08460441119920781,-0.08460441119920781,-0.037435870793277856,-0.2388390178488277,-0.037435870793277856,-0.06025245431405859,0.27486465252016173,-0.10787959573525192,-0.19973889186470392,-0.1810594299040051,-0.10787959573525192,-0.1450392456056451,-0.09292738373641632,-0.06518603239183757,-0.08460441119920781,-0.12126309224023332,-0.06518603239183757,-0.12752495331477154,-0.12752495331477154,-0.11473124906326392,-0.06518603239183757,-0.09292738373641632,-0.07547097244214485,-0.07547097244214485,-0.08460635708996324,0.018659070647610645,0.17928830999895867,-0.0530829334844571,0.2999065407612561,0.17407679918874203,-0.037435870793277856,-0.20872721646552553,-0.10787998968860667,0.12265877197339074,0.3140991933270863,-0.037435870793277856,-0.0530829334844571,-0.11473274679181508,-0.10787998968860667,-0.037435870793277856,0.15473058236023324,0.40067814608568164,-0.10788117157456685,0.3571353146023785,-0.06518603239183757,-0.17621229268196403,-0.037435870793277856,-0.037435870793277856,-0.14715061885772723,-0.2512616573515211,-0.037435870793277856,-0.0530829334844571,-0.037435870793277856
Canada vs. Morocco: O/U 2.5,0.05934392855530557,0.12755861138803581,0.04032371896137245,0.49259000924870056,-0.03570133474755844,0.15920865495532818,0.1789537032470376,0.115072391750821,-0.06216573339878252,-0.05062341378876859,0.15245434838146577,-0.021725063213416416,0.23327523644121215,1.0,0.3193629841056092,0.24690551584031425,-0.05062341378876859,0.41529735103890436,-0.1435639600895491,-0.08068439016744795,0.01560829072595407,0.08661230459790353,0.36914916986293445,0.20103104481776243,0.10847039737557251,0.228627205330694,0.43309747902112355,0.18467085453331714,0.18913157010793175,-0.08068439016744795,0.19985749484360096,0.0983096546347429,-0.019055939264649338,0.034723202438959606,0.05364642916495347,-0.10941534528291491,-0.09597888993622265,-0.09597888993622265,-0.10288115324051947,-0.05062341378876859,-0.08068439016744795,-0.11564454510752306,-0.10288115324051947,-0.08068439016744795,-0.08068439016744795,-0.03570133474755844,-0.2277727630294686,-0.03570133474755844,-0.10941534528291491,0.07706155879791805,-0.10288115324051947,-0.19048428390902114,-0.17267030736108038,-0.10288115324051947,-0.13831906535563426,-0.08862173000619356,-0.06216573339878252,-0.08068439016744795,-0.11564454510752306,-0.06216573339878252,-0.12161627205356587,-0.12161627205356587,-0.10941534528291491,-0.06216573339878252,-0.08862173000619356,-0.07197413586982974,-0.07197413586982974,-0.08068624589821553,0.02352216939413393,-0.05062341378876859,-0.05062341378876859,0.08142217926379268,0.14473514086848016,-0.03570133474755844,-0.19905614770152222,-0.1028815289406246,0.13546576921444436,0.10425892286258986,-0.03570133474755844,-0.05062341378876859,-0.10941677361641518,-0.1028815289406246,-0.03570133474755844,0.34217607171489167,0.22014552859573194,-0.1028826560656361,0.4127733221567805,-0.06216573339878252,-0.16804775511735076,-0.03570133474755844,-0.03570133474755844,0.023059478452506967,-0.2111394909138346,0.11192850893829133,-0.05062341378876859,-0.03570133474755844
Canada vs. Morocco: O/U 3.5,0.09445357568454739,0.05280521566209218,-0.053818027173028,0.30384641409179836,0.1556023039251619,-0.030907306944039006,0.12685345256781574,0.09362836204306302,0.19121224627351874,-0.043825627237412186,-0.030907306944039006,0.07038935981106094,0.45964174347126235,0.3193629841056092,1.0,0.3031343091999629,0.10574601718934065,0.3298381348025663,-0.12428598011711346,-0.06984997144031035,-0.062309342916455734,0.28990287888873306,0.40752272554214275,0.2456880232375035,0.22177378501759198,0.3873930732884974,0.4574901479795265,0.08319752807977993,0.08555211066033255,0.10563008087578113,0.33044835055767463,0.11226206867682793,0.07730508409481006,0.17732815752645403,0.18197909814634536,-0.0947228915938033,-0.08309070325752571,-0.08309070325752571,-0.08906612048108113,-0.043825627237412186,-0.06984997144031035,-0.10011562529287277,-0.08906612048108113,-0.06984997144031035,-0.06984997144031035,-0.030907306944039006,-0.19718710099277423,-0.030907306944039006,-0.025875062624956913,0.04851430445106144,-0.08906612048108113,-0.16490577375945906,-0.14948388421515368,-0.08906612048108113,-0.11974537757167597,-0.07672147359701995,-0.053818027173028,-0.06984997144031035,-0.10011562529287277,-0.053818027173028,-0.10528545995066399,-0.10528545995066399,-0.0947228915938033,-0.053818027173028,-0.07672147359701995,-0.062309342916455734,-0.062309342916455734,-0.06985157798081772,0.04472234527107307,0.20707828757425667,-0.043825627237412186,0.05398334957888042,0.17691768802449914,-0.030907306944039006,-0.17232659505901685,-0.08906644573162291,0.2340509195207024,0.15588765919903755,-0.030907306944039006,-0.043825627237412186,-0.09472412812857779,-0.08906644573162291,-0.030907306944039006,0.39399653698899456,0.2459500061193573,-0.08906742150462804,0.32614394691100024,-0.053818027173028,-0.14548205509386072,-0.030907306944039006,-0.030907306944039006,-0.005208029479033938,-0.20744331579501768,-0.030907306944039006,-0.043825627237412186,-0.030907306944039006
Canada vs. Morocco: O/U 4.5,0.0785870902935836,0.0924673134095473,0.12561909043741565,0.10317124597847455,-0.0198048317495847,-0.0198048317495847,-0.03992696216626344,0.1251455590991547,-0.03448559834689723,0.1857204018636102,-0.0198048317495847,0.29330606651483365,0.33783488637875,0.24690551584031425,0.3031343091999629,1.0,0.39964918281512674,0.4377915494991984,-0.07964016177496162,-0.04475857228820929,0.2642684494460849,0.22523862459067542,0.263350856341044,0.011704111654622991,0.15024319947101408,0.2873749667382897,0.20373420288608296,-0.028082652925034784,0.06190095956869327,0.22793899536566853,0.17265042905318212,0.08251462313254897,0.20291722809157678,-0.03448559834689723,0.47237456555322566,-0.060696680375487644,-0.053242988816511794,-0.053242988816511794,-0.0570719258688521,-0.028082652925034784,-0.04475857228820929,-0.06415224458151061,-0.0570719258688521,-0.04475857228820929,-0.04475857228820929,-0.0198048317495847,-0.12635385429798676,-0.0198048317495847,-0.060696680375487644,0.044946754805139925,-0.0570719258688521,-0.10566857571106034,-0.09578651357479406,-0.0570719258688521,-0.07673062748208564,-0.049161704024240055,-0.03448559834689723,-0.04475857228820929,-0.06415224458151061,-0.03448559834689723,-0.06746497919653582,-0.06746497919653582,-0.060696680375487644,-0.03448559834689723,-0.049161704024240055,-0.039926676727995734,-0.039926676727995734,-0.04475960172971013,-0.03448559834689723,-0.028082652925034784,-0.028082652925034784,0.6337235188229474,0.2711738501096982,-0.0198048317495847,-0.11042370101355202,-0.05707213428339523,0.4294958664150942,0.23929203924837386,-0.0198048317495847,-0.028082652925034784,-0.060697472724145066,-0.05707213428339523,-0.0198048317495847,0.2693552943648565,0.1774698714941168,-0.05707275954072443,0.18429995480300765,-0.03448559834689723,-0.09322221534650467,-0.0198048317495847,-0.0198048317495847,-0.0003217357912778352,-0.13292584741643632,-0.0198048317495847,-0.028082652925034784,-0.0198048317495847
Canada vs. Morocco: O/U 5.5,-0.017045674606016355,-0.026908088720292076,-0.013133356538493462,-0.048959721468367794,-0.007542392448457355,-0.007542392448457355,-0.015205623644794797,-0.023115479570792494,-0.013133356538493462,0.4946242643730195,-0.007542392448457355,0.3400228677604945,0.1859166551324676,-0.05062341378876859,0.10574601718934065,0.39964918281512674,1.0,0.0949534852488326,-0.030329838817135555,-0.017045674606016355,0.3516577026515182,-0.04556441432023215,0.06865696119089909,-0.026908356461136363,0.1623932423109907,-0.031409514324634916,-0.03246444413747976,-0.010694884563150747,-0.018722635772318783,0.6273169010032136,-0.0202768456637547,-0.017045674606016355,0.2855614711799168,-0.013133356538493462,0.8186227280131145,-0.023115479570792494,-0.0202768456637547,-0.0202768456637547,-0.021735042646912395,-0.010694884563150747,-0.017045674606016355,-0.024431482741241732,-0.021735042646912395,-0.017045674606016355,-0.017045674606016355,-0.007542392448457355,-0.04812009354790912,-0.007542392448457355,-0.023115479570792494,-0.021735042646912395,-0.021735042646912395,-0.04024239526796578,-0.03647895047963406,-0.021735042646912395,-0.029221783482124907,-0.018722545582519238,-0.013133356538493462,-0.017045674606016355,-0.024431482741241732,-0.013133356538493462,-0.02569309126486039,-0.02569309126486039,-0.023115479570792494,-0.013133356538493462,-0.018722545582519238,-0.01520551493963325,-0.01520551493963325,-0.017046066654376083,-0.013133356538493462,-0.010694884563150747,-0.010694884563150747,0.4700555193143518,-0.007542392448457355,-0.007542392448457355,-0.04205331805824567,-0.02173512201866854,0.18249766155109348,0.17382708704377936,-0.007542392448457355,-0.010694884563150747,-0.02311578132566756,-0.02173512201866854,-0.007542392448457355,-0.0334970859771587,-0.04294470584119298,-0.021735360139154378,-0.052267536823336624,-0.013133356538493462,-0.035502373458572115,-0.007542392448457355,-0.007542392448457355,-0.07581253689431974,-0.05062294496793933,-0.007542392448457355,-0.010694884563150747,-0.007542392448457355
Canada vs. Morocco: Team to Advance,-0.06702652437962164,0.01003541069376055,-0.051642616825672304,0.320097023908333,0.16476657992650198,0.2021136713765091,0.03991347753818991,0.04176490860995632,-0.051642616825672304,0.09351129987142019,0.18453856951768222,0.08755098885818935,0.2501420598014314,0.41529735103890436,0.3298381348025663,0.4377915494991984,0.0949534852488326,1.0,-0.11926214291273679,-0.06702652437962164,0.23578251083596807,0.34260148163175397,0.49215288246340183,0.32882539090324725,0.13419103787566494,0.48603440389990193,0.4095635759102689,0.21647614567925139,0.011303499705691953,0.02077914198874416,0.17790997893788255,0.12200850185426328,0.09782420379203817,0.05738068536185812,0.17410871919938758,-0.0908940414978659,-0.07973204473490204,-0.07973204473490204,-0.0854659260802266,-0.04205412560534566,-0.06702652437962164,-0.09606879231451247,-0.0854659260802266,-0.06702652437962164,-0.06702652437962164,-0.029657984386770357,-0.1892164844094942,-0.029657984386770357,-0.0908940414978659,-0.0854659260802266,-0.0854659260802266,-0.1582400198212543,-0.14344150760705052,-0.0854659260802266,-0.1149050787517298,-0.07362026947835654,-0.051642616825672304,-0.06702652437962164,-0.09606879231451247,-0.051642616825672304,-0.10102965402402898,-0.10102965402402898,-0.0908940414978659,-0.051642616825672304,-0.07362026947835654,-0.05979070006688424,-0.05979070006688424,-0.06702806598120378,-0.051642616825672304,-0.04205412560534566,-0.04205412560534566,0.2569186075965545,0.20431055910886245,-0.029657984386770357,-0.16536087970845795,-0.0854662381836236,0.2519513611997467,0.2654160046042349,-0.029657984386770357,-0.04205412560534566,-0.09089522804993598,-0.0854662381836236,-0.029657984386770357,0.4976895666852923,0.29908342088995793,-0.08546717451433027,0.28423530733848273,-0.051642616825672304,-0.1396014387905495,-0.029657984386770357,-0.029657984386770357,-0.08044775013143797,-0.19905812667949357,-0.029657984386770357,-0.04205412560534566,-0.029657984386770357
Detroit Tigers vs. Texas Rangers,-0.048340172376531855,-0.07630919145921207,-0.03724515066884743,-0.13884586148632336,-0.02138962285254425,-0.02138962285254425,-0.04312193474716526,-0.06555365468632822,-0.03724515066884743,-0.030329838817135555,-0.02138962285254425,-0.09206657184222883,-0.1505389615958605,-0.1435639600895491,-0.12428598011711346,-0.07964016177496162,-0.030329838817135555,-0.11926214291273679,1.0,-0.048340172376531855,-0.043121626468005346,-0.12921704147152513,-0.13406703540827972,-0.07630995075087192,-0.09206673794747214,-0.08907487511113771,-0.09206657184222883,-0.030329838817135555,-0.05309590036744381,-0.048340172376531855,-0.057503515542428156,-0.048340172376531855,-0.05309590036744381,-0.03724515066884743,-0.03724515066884743,-0.06555365468632822,-0.057503515542428156,-0.057503515542428156,-0.06163884577452716,-0.030329838817135555,0.08000426412369929,-0.06928573461733457,-0.06163884577452716,-0.048340172376531855,0.07867426996307512,-0.02138962285254425,0.06211488916463655,-0.02138962285254425,0.02047668539486717,-0.06163884577452716,-0.06163884577452716,0.0009516390011173911,0.021242853096776166,-0.06163884577452716,-0.003883582763321165,-0.053095644596372414,-0.03724515066884743,-0.048340172376531855,-0.06928573461733457,-0.03724515066884743,-0.0728635556724134,-0.0728635556724134,0.02813296174075226,-0.03724515066884743,-0.053095644596372414,-0.043121626468005346,-0.043121626468005346,-0.04834128419438166,-0.03724515066884743,-0.030329838817135555,-0.030329838817135555,-0.06555365468632822,-0.02138962285254425,-0.02138962285254425,-0.07118665717195322,0.035874591509598014,-0.07964034563413044,-0.08601839526105881,-0.02138962285254425,-0.030329838817135555,0.20799650978267128,0.2192943116907541,-0.02138962285254425,-0.09499506166073564,-0.12178775736397106,-0.0616397461571791,-0.1482265617604266,-0.03724515066884743,-0.03958378915391845,-0.02138962285254425,-0.02138962285254425,-0.07613939315244193,0.1003152349384982,-0.02138962285254425,-0.030329838817135555,-0.02138962285254425
Detroit Tigers vs. Texas Rangers: O/U 8.5,-0.02716766329346826,-0.04288653345322253,-0.020932149451270466,-0.0780327712770683,-0.01202118327394114,-0.01202118327394114,-0.024234961237801552,-0.036841813560413814,-0.020932149451270466,-0.017045674606016355,-0.01202118327394114,-0.05174233978544677,-0.08460441119920781,-0.08068439016744795,-0.06984997144031035,-0.04475857228820929,-0.017045674606016355,-0.06702652437962164,-0.048340172376531855,1.0,-0.024234787981811664,-0.07262127753977159,-0.07534702293477723,-0.042886960182775664,-0.05174243313826492,-0.0500609761189425,-0.05174233978544677,-0.017045674606016355,-0.029840430278369277,-0.02716766329346826,-0.03231755435787069,-0.02716766329346826,-0.029840430278369277,-0.020932149451270466,-0.020932149451270466,-0.036841813560413814,-0.03231755435787069,0.13665708699899606,-0.03464165155963217,-0.017045674606016355,0.17600045998160074,-0.038939280035297855,-0.03464165155963217,-0.02716766329346826,0.178196872125115,-0.01202118327394114,0.20090012061922977,-0.01202118327394114,-0.036841813560413814,-0.03464165155963217,0.13510244108256547,0.02676868348593729,0.1643379979686771,-0.03464165155963217,0.07176571013338304,0.1631268997107457,-0.020932149451270466,0.16961821527138915,0.09827532580337078,0.24281293363473744,-0.04095005146969703,0.10423649465013791,-0.036841813560413814,-0.020932149451270466,-0.02984028653245348,-0.024234787981811664,-0.024234787981811664,-0.0271682881462874,-0.020932149451270466,-0.017045674606016355,-0.017045674606016355,-0.036841813560413814,-0.01202118327394114,-0.01202118327394114,0.028806535458132384,0.1298975032468771,-0.04475867561891224,-0.04834320368769385,-0.01202118327394114,-0.017045674606016355,-0.036842294502062195,0.1386954151360405,-0.01202118327394114,-0.05338818053106577,-0.06844594511494285,-0.03464215758374257,-0.08330481922341587,-0.020932149451270466,0.04187233696498906,-0.01202118327394114,-0.01202118327394114,0.09730613909506648,-0.08068364295346384,-0.01202118327394114,-0.017045674606016355,-0.01202118327394114
Exact Score: Canada 0 - 0 Morocco?,-0.024234787981811664,0.11390992905984301,0.2707501884830091,0.12127079178218411,-0.010723440760711534,-0.010723440760711534,0.23235796653415144,0.13693570349569553,-0.01867242679193166,0.3477959845716113,-0.010723440760711534,0.4902244146617822,0.12356874297471812,0.01560829072595407,-0.062309342916455734,0.2642684494460849,0.3516577026515182,0.23578251083596807,-0.043121626468005346,-0.024234787981811664,1.0,0.13068520702607017,0.2749944475398069,-0.03825711383370437,0.22885799971422058,0.09693330880799678,0.07742313502768279,-0.01520551493963325,-0.026619017368938798,0.2108811233591929,-0.02882872441009571,0.19875090672914328,0.19196677605218826,-0.01867242679193166,0.2800864018789749,-0.03286456883896693,-0.02882872441009571,-0.02882872441009571,-0.03090192453501602,-0.01520551493963325,-0.024234787981811664,-0.03473560407555254,-0.03090192453501602,-0.024234787981811664,-0.024234787981811664,-0.010723440760711534,-0.06841502561517347,-0.010723440760711534,-0.03286456883896693,-0.03090192453501602,-0.03090192453501602,-0.05721486181926684,-0.05186416208842242,-0.03090192453501602,-0.041546242287750015,-0.0266188891410616,-0.01867242679193166,-0.024234787981811664,-0.03473560407555254,-0.01867242679193166,-0.03652930340354235,-0.03652930340354235,-0.03286456883896693,-0.01867242679193166,-0.0266188891410616,-0.02161853016871604,-0.02161853016871604,-0.024235345378869635,-0.01867242679193166,-0.01520551493963325,-0.01520551493963325,0.31408751518557665,-0.010723440760711534,-0.010723440760711534,-0.059789551932052036,-0.03090203738227649,0.10441573202707795,0.23862129562734302,-0.010723440760711534,-0.01520551493963325,-0.032864997860732784,-0.03090203738227649,-0.010723440760711534,-0.04762467871928228,-0.06105688774765423,-0.030902375931475726,0.0077275675981083635,-0.01867242679193166,-0.05047570797320706,-0.010723440760711534,-0.010723440760711534,0.04862850558751119,-0.07197346932106233,-0.010723440760711534,-0.01520551493963325,-0.010723440760711534
